date,0
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0
2018-01-05,1.0
2018-01-08,1.0
2018-01-09,1.0
2018-01-10,0.9991335162414386
2018-01-11,1.0013345152959219
2018-01-12,1.0040157323259284
2018-01-15,0.9934909550290366
2018-01-16,1.035630082381231
2018-01-17,1.0215036702679123
2018-01-18,1.0167415086773035
2018-01-19,1.0319083930709234
2018-01-22,1.03591020953362
2018-01-23,1.0342694647839143
2018-01-24,1.0235445966638879
2018-01-25,1.0127396922146072
2018-01-26,1.002575078399358
2018-01-29,0.9864077398900643
2018-01-30,1.023664651157769
2018-01-31,1.030467739144353
2018-02-01,1.037470917954072
2018-02-02,1.0417128434045304
2018-02-06,1.021783797420302
2018-02-07,1.0132199101901314
2018-02-08,1.0646432517357818
2018-02-09,1.0686050500338513
2018-02-12,1.0864931696221047
2018-02-13,1.0779292823919342
2018-02-14,1.072286721179532
2018-02-15,1.0647232880650357
2018-02-16,1.0656837240160828
2018-02-19,1.0655636695222017
2018-02-20,1.0589206541941256
2018-02-21,1.0682048683875816
2018-02-22,1.071166212569977
2018-02-23,1.0890943503228574
2018-02-26,1.0695254678202715
2018-02-27,1.087093442091509
2018-02-28,1.1109442682091806
2018-03-01,1.1004194909122886
2018-03-02,1.1178273925250182
2018-03-05,1.122509517786373
2018-03-06,1.1224294814571192
2018-03-07,1.1185477194883036
2018-03-08,1.1147059756841151
2018-03-09,1.1292325694437033
2018-03-12,1.131833750144456
2018-03-13,1.13191378647371
2018-03-14,1.137516329521485
2018-03-15,1.1166668657508363
2018-03-16,1.1119447223248544
2018-03-19,1.096097529132576
2018-03-20,1.100779654393931
2018-03-21,1.0785695730259652
2018-03-22,1.0804904449280597
2018-03-23,1.0830516074641854
2018-03-26,1.0726869028258015
2018-03-27,1.0821311896777652
2018-03-28,1.1039010712348343
2018-03-29,1.1068624154172295
2018-04-02,1.0889342776643494
2018-04-03,1.089414495639873
2018-04-04,1.0900948044385312
2018-04-05,1.0648033243942892
2018-04-06,1.0767687556177519
2018-04-09,1.0819310988546305
2018-04-10,1.0832917164519473
2018-04-11,1.084772388543145
2018-04-12,1.0672444324365342
2018-04-13,1.053518201969485
2018-04-16,1.029427266864052
2018-04-17,1.0530379839939614
2018-04-18,1.040625351738445
2018-04-19,1.040625351738445
2018-04-20,1.040625351738445
2018-04-23,1.040625351738445
2018-04-24,1.040625351738445
2018-04-25,1.040625351738445
2018-04-26,1.040625351738445
2018-04-27,1.040625351738445
2018-04-30,1.040625351738445
2018-05-01,1.040625351738445
2018-05-02,1.040625351738445
2018-05-03,1.040625351738445
2018-05-04,1.040625351738445
2018-05-07,1.040625351738445
2018-05-08,1.040625351738445
2018-05-09,1.040625351738445
2018-05-10,1.040625351738445
2018-05-11,1.040625351738445
2018-05-14,1.040625351738445
2018-05-15,1.040625351738445
2018-05-16,1.040625351738445
2018-05-17,1.0395269975503376
2018-05-18,1.0371570836455222
2018-05-21,1.0222980996391393
2018-05-22,1.0170692419761338
2018-05-24,1.002360728693866
2018-05-25,1.0031506999954714
2018-05-28,0.995815252194852
2018-05-29,1.0050315840469122
2018-05-30,0.9878026861357136
2018-05-31,0.9873888916443968
2018-06-01,0.9864484496186764
2018-06-04,0.9835011809392102
2018-06-05,0.9835011809392102
2018-06-06,0.9835011809392102
2018-06-07,0.9835011809392102
2018-06-08,0.9835011809392102
2018-06-11,0.9835011809392102
2018-06-12,0.9835011809392102
2018-06-13,0.9835011809392102
2018-06-15,0.9835011809392102
2018-06-18,0.9835011809392102
2018-06-19,0.9835011809392102
2018-06-20,0.9835011809392102
2018-06-21,0.9835011809392102
2018-06-22,0.9835011809392102
2018-06-25,0.9835011809392102
2018-06-27,0.9822846381888745
2018-06-28,0.970382995791994
2018-06-29,0.9739389743130132
2018-07-02,0.964613602069116
2018-07-03,0.9527119596722357
2018-07-04,0.943350301933226
2018-07-05,0.9552519443301063
2018-07-06,0.9386243712297047
2018-07-09,0.9386243712297047
2018-07-10,0.9386243712297047
2018-07-11,0.9386243712297047
2018-07-12,0.9386243712297047
2018-07-13,0.9386243712297047
2018-07-16,0.9386243712297047
2018-07-17,0.9386243712297047
2018-07-18,0.9386243712297047
2018-07-19,0.9386243712297047
2018-07-20,0.9386243712297047
2018-07-23,0.9386243712297047
2018-07-24,0.9386243712297047
2018-07-25,0.9386243712297047
2018-07-26,0.9386243712297047
2018-07-27,0.9386243712297047
2018-07-30,0.9386243712297047
2018-07-31,0.9386243712297047
2018-08-01,0.9386243712297047
2018-08-02,0.9386243712297047
2018-08-03,0.9386243712297047
2018-08-06,0.9386243712297047
2018-08-07,0.9386243712297047
2018-08-08,0.9386243712297047
2018-08-09,0.9386243712297047
2018-08-10,0.9386243712297047
2018-08-13,0.9386243712297047
2018-08-14,0.9386243712297047
2018-08-15,0.9386243712297047
2018-08-16,0.9386243712297047
2018-08-17,0.9386243712297047
2018-08-20,0.9386243712297047
2018-08-21,0.9386243712297047
2018-08-22,0.9386243712297047
2018-08-23,0.9386243712297047
2018-08-24,0.9386243712297047
2018-08-27,0.9386243712297047
2018-08-28,0.9386243712297047
2018-08-29,0.9386243712297047
2018-08-30,0.9386243712297047
2018-08-31,0.9386243712297047
2018-09-03,0.9386243712297047
2018-09-04,0.9386243712297047
2018-09-05,0.9386243712297047
2018-09-06,0.9386243712297047
2018-09-07,0.9386243712297047
2018-09-10,0.9386243712297047
2018-09-11,0.9386243712297047
2018-09-12,0.9386243712297047
2018-09-13,0.9386243712297047
2018-09-14,0.9386243712297047
2018-09-17,0.9386243712297047
2018-09-18,0.9386243712297047
2018-09-19,0.9379425679686357
2018-09-20,0.9371371528048844
2018-09-21,0.9319751738008416
2018-09-24,0.9294124891889055
2018-09-25,0.9301080750121453
2018-09-26,0.9304375630336801
2018-09-27,0.9343914192920959
2018-09-28,0.9269230241373105
2018-10-01,0.9161963585473492
2018-10-02,0.9181732866765571
2018-10-04,0.9186126040386031
2018-10-05,0.9295955380897581
2018-10-08,0.9228227287582126
2018-10-09,0.9199671659049122
2018-10-10,0.9142194304181412
2018-10-11,0.9131211370130258
2018-10-12,0.9122058925087628
2018-10-15,0.914768577120699
2018-10-16,0.9124621609699566
2018-10-17,0.9172580421722942
2018-10-18,0.9265569263356054
2018-10-19,0.9336226139085152
2018-10-22,0.9243237297452039
2018-10-23,0.9245799982063977
2018-10-24,0.9230057776590654
2018-10-25,0.9158302607456442
2018-10-26,0.9217244353530974
2018-10-29,0.9325609302835702
2018-10-30,0.9301080750121457
2018-10-31,0.9324144911628882
2018-11-01,0.9317921248999895
2018-11-02,0.9326707596240819
2018-11-05,0.9435438643347254
2018-11-06,0.9457038413647858
2018-11-07,0.9463994271880255
2018-11-08,0.9483763553172335
2018-11-09,0.9508658203688287
2018-11-12,0.9487058433387681
2018-11-13,0.9412374481839828
2018-11-14,0.9559545798125304
2018-11-15,0.9541973103643455
2018-11-16,0.9457038413647857
2018-11-19,0.9516346257524093
2018-11-21,0.9498041367438835
2018-11-22,0.9567599949762816
2018-11-23,0.9639355118897031
2018-11-26,0.9701591745186908
2018-11-27,0.9801170347250714
2018-11-28,0.9715869559453408
2018-11-29,0.9787258630785914
2018-11-30,0.9715869559453408
2018-12-03,0.9731611764926731
2018-12-04,0.9700493451781792
2018-12-05,0.9648873661741362
2018-12-06,0.9706351016609072
2018-12-07,0.9720262733073869
2018-12-10,0.9779204479148402
2018-12-11,0.965436512876694
2018-12-12,0.9584806546442959
2018-12-13,0.9551857744289495
2018-12-14,0.952110552894626
2018-12-17,0.9570528732176459
2018-12-18,0.9578216786012267
2018-12-19,0.9548928961875853
2018-12-20,0.9580047275020792
2018-12-21,0.9671937823248787
2018-12-24,0.9624711206828821
2018-12-25,0.9748452263805166
2018-12-26,0.9755408122037567
2018-12-27,0.9798241564837069
2018-12-28,0.9760167393459733
2018-12-31,0.9778838381346696
2019-01-01,0.9794214489018312
2019-01-02,0.9804099129664353
2019-01-03,0.9767855447295541
2019-01-04,0.9875854298798564
2019-01-07,0.9962985575604395
2019-01-08,0.9878050885608797
2019-01-09,1.0010944387627772
2019-01-10,0.9983853150301588
2019-01-11,0.9924545306425352
2019-01-14,0.9912464078969081
2019-01-15,1.0049018559005107
2019-01-16,1.0162874975335416
